,player_id,game_count,total_profit,avg_roi_%,avg_stake,games_per_hour,is_reg
12126,Sandra Smith,1,-51,-100.0,51.0,1.0,0
12127,Sandra Sullivan,2,-102,-100.0,51.0,2.0,0
12128,Sandra Taylor,2,-102,-100.0,51.0,2.0,0
12129,Sandra Underwood,5,-55,-21.57,51.0,1.6666666666666667,0
12130,Sandra Vega,2,-2,-1.96,51.0,2.0,0
12131,Sandra Walker,5,45,17.65,51.0,1.0,0
12132,Sandra York,107,143,2.62,51.0,1.244186046511628,0
12133,Sandra Yu,278,-778,-5.49,51.0,7.315789473684211,0
12134,Sandy Turner,3,-53,-34.64,51.0,1.0,0
12135,Sara Alexander,1,-51,-100.0,51.0,1.0,0
12136,Sara Allen,12,-212,-34.64,51.0,2.4,0
12137,Sara Alvarado,1,-51,-100.0,51.0,1.0,0
12138,Sara Armstrong,2,-2,-1.96,51.0,2.0,0
12139,Sara Barajas,30,-330,-21.57,51.0,1.5,0
12140,Sara Barnes,33,17,1.01,51.0,4.125,0
12141,Sara Barrett,10,90,17.65,51.0,2.0,0
12142,Sara Brown,1,49,96.08,51.0,1.0,0
12143,Sara Carroll,1,-51,-100.0,51.0,1.0,0
12144,Sara Chang,3,-53,-34.64,51.0,1.0,0
12145,Sara Cherry,62,-262,-8.29,51.0,1.8235294117647058,0
12146,Sara Conrad,1,-51,-100.0,51.0,1.0,0
12147,Sara Curry,2,-102,-100.0,51.0,2.0,0
12148,Sara Davis,6,194,63.4,51.0,1.5,0
12149,Sara Duncan,1,-51,-100.0,51.0,1.0,0
12150,Sara Duran,1,49,96.08,51.0,1.0,0
12151,Sara Ewing,7,143,40.06,51.0,3.5,0
12152,Sara Freeman,9,-159,-34.64,51.0,1.8,0
12153,Sara Gomez,17,-267,-30.8,51.0,2.8333333333333335,0
12154,Sara Gonzalez,65,-315,-9.5,51.0,6.5,0
12155,Sara Grant MD,1,-51,-100.0,51.0,1.0,0
12156,Sara Gray,1,-51,-100.0,51.0,1.0,0
12157,Sara Higgins,1,49,96.08,51.0,1.0,0
12158,Sara Hobbs,5,-255,-100.0,51.0,1.25,0
12159,Sara Holland,2,-2,-1.96,51.0,1.0,0
12160,Sara Horton,3,-153,-100.0,51.0,3.0,0
12161,Sara Huang,2,-2,-1.96,51.0,1.0,0
12162,Sara Ingram,415,-1665,-7.87,51.0,2.3184357541899443,0
12163,Sara Jones,1,-51,-100.0,51.0,1.0,0
12164,Sara Juarez,16,-116,-14.22,51.0,1.3333333333333333,0
12165,Sara Keith,2,98,96.08,51.0,1.0,0
12166,Sara Kelly,4,-4,-1.96,51.0,4.0,0
12167,Sara Kemp,1,49,96.08,51.0,1.0,0
12168,Sara Lee,2,-2,-1.96,51.0,2.0,0
12169,Sara Lowe,1,-51,-100.0,51.0,1.0,0
12170,Sara Marshall,33,-283,-16.82,51.0,1.32,0
12171,Sara May,33,17,1.01,51.0,2.357142857142857,0
12172,Sara Mckay,1,-51,-100.0,51.0,1.0,0
12173,Sara Mendoza,2,-102,-100.0,51.0,1.0,0
12174,Sara Miller,18,-18,-1.96,51.0,3.0,0
12175,Sara Mitchell,1,-51,-100.0,51.0,1.0,0
12176,Sara Moses,3,47,30.72,51.0,1.0,0
12177,Sara Moyer,4,-204,-100.0,51.0,4.0,0
12178,Sara Sanchez,1,-51,-100.0,51.0,1.0,0
12179,Sara Schmitt,82,18,0.43,51.0,5.466666666666667,0
12180,Sara Smith,1,-51,-100.0,51.0,1.0,0
12181,Sara Stephens,3,-153,-100.0,51.0,1.0,0
12182,Sara Stewart,1,-51,-100.0,51.0,1.0,0
12183,Sara Sutton,5,45,17.65,51.0,5.0,0
12184,Sara Thomas,1,49,96.08,51.0,1.0,0
12185,Sara Todd,1,-51,-100.0,51.0,1.0,0
12186,Sara Valdez,76,-1076,-27.76,51.0,2.6206896551724137,0
12187,Sara Vang,1,49,96.08,51.0,1.0,0
12188,Sara Vargas,2,98,96.08,51.0,1.0,0
12189,Sara White,39,-289,-14.53,51.0,2.2941176470588234,0
12190,Sara Williams,1,-51,-100.0,51.0,1.0,0
12191,Sara Wilson,1,-51,-100.0,51.0,1.0,0
12192,Sarah Aguilar,2,-2,-1.96,51.0,2.0,0
12193,Sarah Anderson,103,-453,-8.62,51.0,2.7837837837837838,0
12194,Sarah Armstrong,1,49,96.08,51.0,1.0,0
12195,Sarah Benson,1,-51,-100.0,51.0,1.0,0
12196,Sarah Bolton,23,-273,-23.27,51.0,1.7692307692307692,0
12197,Sarah Booth,1,-51,-100.0,51.0,1.0,0
12198,Sarah Bowen,8,-108,-26.47,51.0,1.1428571428571428,0
12199,Sarah Boyd,14,-214,-29.97,51.0,4.666666666666667,0
12200,Sarah Burns,3,-153,-100.0,51.0,1.5,0
12201,Sarah Burton,2,-102,-100.0,51.0,2.0,0
12202,Sarah Chapman,31,-581,-36.75,51.0,3.4444444444444446,0
12203,Sarah Chavez,2,-2,-1.96,51.0,1.0,0
12204,Sarah Clark,1,49,96.08,51.0,1.0,0
12205,Sarah Coleman,6,-6,-1.96,51.0,1.5,0
12206,Sarah Cook,1,-51,-100.0,51.0,1.0,0
12207,Sarah Cooper,61,189,6.08,51.0,20.333333333333332,0
12208,Sarah Craig,16,-16,-1.96,51.0,4.0,0
12209,Sarah Davis,4,-4,-1.96,51.0,1.0,0
12210,Sarah Dunn,1,-51,-100.0,51.0,1.0,0
12211,Sarah Edwards,2,-2,-1.96,51.0,2.0,0
12212,Sarah Frazier,18,-118,-12.85,51.0,1.5,0
12213,Sarah Gonzalez,13,-63,-9.5,51.0,1.0833333333333333,0
12214,Sarah Greer,6,94,30.72,51.0,3.0,0
12215,Sarah Gross,97,53,1.07,51.0,2.425,0
12216,Sarah Hanson,3,-153,-100.0,51.0,3.0,0
12217,Sarah Harrison,38,-338,-17.44,51.0,1.8095238095238095,0
12218,Sarah Hart,21,-171,-15.97,51.0,1.6153846153846154,0
12219,Sarah Hernandez,23,-73,-6.22,51.0,11.5,0
12220,Sarah Herrera,2,-2,-1.96,51.0,2.0,0
12221,Sarah Hobbs,7,-257,-71.99,51.0,2.3333333333333335,0
12222,Sarah Jackson,2,-102,-100.0,51.0,1.0,0
12223,Sarah Jenkins,12,-212,-34.64,51.0,1.7142857142857142,0
12224,Sarah Johnson,17,33,3.81,51.0,2.4285714285714284,0
12225,Sarah Jones,38,62,3.2,51.0,1.3571428571428572,0
12226,Sarah King,37,13,0.69,51.0,3.7,0
12227,Sarah Kirby,17,33,3.81,51.0,1.3076923076923077,0
12228,Sarah Koch,13,-163,-24.59,51.0,2.1666666666666665,0
12229,Sarah Lamb,3,47,30.72,51.0,1.0,0
12230,Sarah Larsen,10,-10,-1.96,51.0,3.3333333333333335,0
12231,Sarah Larson,36,264,14.38,51.0,1.565217391304348,0
12232,Sarah Le,1,49,96.08,51.0,1.0,0
12233,Sarah Lee,2,-102,-100.0,51.0,1.0,0
12234,Sarah Leonard,2,-2,-1.96,51.0,1.0,0
12235,Sarah Little,3,-153,-100.0,51.0,1.0,0
12236,Sarah Lozano,6,-6,-1.96,51.0,1.5,0
12237,Sarah Martinez,8,-8,-1.96,51.0,4.0,0
12238,Sarah Mason,1,49,96.08,51.0,1.0,0
12239,Sarah Mayo,2,98,96.08,51.0,1.0,0
12240,Sarah Mcdowell,115,-1065,-18.16,51.0,1.9166666666666667,0
12241,Sarah Mcgee,27,123,8.93,51.0,2.4545454545454546,0
12242,Sarah Miller,2,-102,-100.0,51.0,1.0,0
12243,Sarah Mitchell,13,-63,-9.5,51.0,1.8571428571428572,0
12244,Sarah Nelson,2,98,96.08,51.0,1.0,0
12245,Sarah Nguyen MD,2,98,96.08,51.0,2.0,0
12246,Sarah Nichols,2,-102,-100.0,51.0,2.0,0
12247,Sarah Norris,1,-51,-100.0,51.0,1.0,0
12248,Sarah Ortiz,2,-102,-100.0,51.0,1.0,0
12249,Sarah Owens,1,-51,-100.0,51.0,1.0,0
12250,Sarah Page MD,1,-51,-100.0,51.0,1.0,0
12251,Sarah Palmer,4,-4,-1.96,51.0,1.0,0
12252,Sarah Payne,3,47,30.72,51.0,1.0,0
12253,Sarah Perez,1,-51,-100.0,51.0,1.0,0
12254,Sarah Petersen,19,-69,-7.12,51.0,1.0555555555555556,0
12255,Sarah Poole,1,-51,-100.0,51.0,1.0,0
12256,Sarah Ramos,3,-53,-34.64,51.0,3.0,0
12257,Sarah Randall,55,-5,-0.18,51.0,1.2790697674418605,0
12258,Sarah Raymond,5,-55,-21.57,51.0,5.0,0
12259,Sarah Rich,13,37,5.58,51.0,1.0,0
12260,Sarah Rivera,8,92,22.55,51.0,2.0,0
12261,Sarah Rodriguez,7,43,12.04,51.0,7.0,0
12262,Sarah Ryan,2,-2,-1.96,51.0,2.0,0
12263,Sarah Schaefer,24,-24,-1.96,51.0,3.4285714285714284,0
12264,Sarah Shah,15,-165,-21.57,51.0,2.5,0
12265,Sarah Smith,2,-2,-1.96,51.0,1.0,0
12266,Sarah Spencer,25,125,9.8,51.0,4.166666666666667,0
12267,Sarah Stevens,1,-51,-100.0,51.0,1.0,0
12268,Sarah Terrell,2,-102,-100.0,51.0,2.0,0
12269,Sarah Thomas,1,-51,-100.0,51.0,1.0,0
12270,Sarah Todd,1,-51,-100.0,51.0,1.0,0
12271,Sarah Tran,1,-51,-100.0,51.0,1.0,0
12272,Sarah Trevino,9,-59,-12.85,51.0,1.8,0
12273,Sarah Tucker,19,31,3.2,51.0,1.1176470588235294,0
12274,Sarah Walker,31,-181,-11.45,51.0,6.2,0
12275,Sarah White,61,189,6.08,51.0,1.605263157894737,0
12276,Sarah Whitehead,4,-4,-1.96,51.0,4.0,0
12277,Sarah Wiley,19,231,23.84,51.0,2.111111111111111,0
12278,Sarah Wilkins,9,241,52.51,51.0,1.8,0
12279,Sarah Williams,5,-55,-21.57,51.0,1.25,0
12280,Sarah Williamson,126,-126,-1.96,51.0,11.454545454545455,0
12281,Sarah Wilson,7,-57,-15.97,51.0,3.5,0
12282,Sarah Wolfe,66,34,1.01,51.0,2.0625,0
12283,Sarah Wood,2,98,96.08,51.0,1.0,0
12284,Sarah Woods,2,-2,-1.96,51.0,1.0,0
12285,Savannah Bridges,27,23,1.67,51.0,3.0,0
12286,Savannah Ford,3,-153,-100.0,51.0,3.0,0
12287,Savannah Gonzales,1,-51,-100.0,51.0,1.0,0
12288,Savannah Hopkins,1,49,96.08,51.0,1.0,0
12289,Savannah Hutchinson,1,-51,-100.0,51.0,1.0,0
12290,Savannah Jones,1,49,96.08,51.0,1.0,0
12291,Savannah Perez,1,49,96.08,51.0,1.0,0
12292,Savannah Taylor,1,-51,-100.0,51.0,1.0,0
12293,Scott Arnold,12,-12,-1.96,51.0,2.0,0
12294,Scott Arroyo,6,-106,-34.64,51.0,2.0,0
12295,Scott Austin,83,-1333,-31.49,51.0,1.6938775510204083,0
12296,Scott Bauer,2,-2,-1.96,51.0,1.0,0
12297,Scott Benton,8,-108,-26.47,51.0,2.6666666666666665,0
12298,Scott Boyd,8,-108,-26.47,51.0,1.0,0
12299,Scott Brown,32,-432,-26.47,51.0,1.6842105263157894,0
12300,Scott Burch,3,-53,-34.64,51.0,1.5,0
12301,Scott Butler,1,49,96.08,51.0,1.0,0
12302,Scott Cameron,1,-51,-100.0,51.0,1.0,0
12303,Scott Chaney,6,94,30.72,51.0,2.0,0
12304,Scott Chavez,6,94,30.72,51.0,1.0,0
12305,Scott Clark,8,-308,-75.49,51.0,1.6,0
12306,Scott Dougherty,12,388,63.4,51.0,2.4,0
12307,Scott Douglas,1,49,96.08,51.0,1.0,0
12308,Scott Edwards,1,-51,-100.0,51.0,1.0,0
12309,Scott Farrell,4,-4,-1.96,51.0,1.0,0
12310,Scott Fletcher,2,-2,-1.96,51.0,1.0,0
12311,Scott Garcia,1,49,96.08,51.0,1.0,0
12312,Scott Gonzales,1,49,96.08,51.0,1.0,0
12313,Scott Good,4,-104,-50.98,51.0,4.0,0
12314,Scott Green,8,-308,-75.49,51.0,2.6666666666666665,0
12315,Scott Hahn,1,-51,-100.0,51.0,1.0,0
12316,Scott Hall,9,-59,-12.85,51.0,1.0,0
12317,Scott Hampton,6,-6,-1.96,51.0,3.0,0
12318,Scott Hartman,2,-102,-100.0,51.0,2.0,0
12319,Scott Harvey,68,232,6.69,51.0,2.8333333333333335,0
12320,Scott Hebert,8,-8,-1.96,51.0,1.3333333333333333,0
12321,Scott Hendricks,1,-51,-100.0,51.0,1.0,0
12322,Scott Hoffman,3,-53,-34.64,51.0,1.5,0
12323,Scott Hogan,1,49,96.08,51.0,1.0,0
12324,Scott Ingram,2,-2,-1.96,51.0,2.0,0
12325,Scott Jimenez,24,-24,-1.96,51.0,1.8461538461538463,0
12326,Scott Johnson,1,49,96.08,51.0,1.0,0
12327,Scott Johnston,10,-110,-21.57,51.0,1.1111111111111112,0
12328,Scott Kelly,20,-120,-11.76,51.0,1.4285714285714286,0
12329,Scott Kennedy,27,-177,-12.85,51.0,1.588235294117647,0
12330,Scott Lee,5,-155,-60.78,51.0,1.25,0
12331,Scott Lopez,1,49,96.08,51.0,1.0,0
12332,Scott Lyons,4,196,96.08,51.0,4.0,0
12333,Scott Martin,1,49,96.08,51.0,1.0,0
12334,Scott May,8,-8,-1.96,51.0,2.6666666666666665,0
12335,Scott Mays,15,-665,-86.93,51.0,7.5,0
12336,Scott Mcknight,2,-102,-100.0,51.0,1.0,0
12337,Scott Mclaughlin,36,-36,-1.96,51.0,1.8,0
12338,Scott Mcmillan,1,49,96.08,51.0,1.0,0
12339,Scott Medina,9,-459,-100.0,51.0,3.0,0
12340,Scott Mejia,1,-51,-100.0,51.0,1.0,0
12341,Scott Miller,1,49,96.08,51.0,1.0,0
12342,Scott Mooney,10,-110,-21.57,51.0,2.0,0
12343,Scott Moore,7,-157,-43.98,51.0,2.3333333333333335,0
12344,Scott Moran,2,-102,-100.0,51.0,2.0,0
12345,Scott Morris,1,49,96.08,51.0,1.0,0
12346,Scott Nelson,2,-2,-1.96,51.0,1.0,0
12347,Scott Powell,1,-51,-100.0,51.0,1.0,0
12348,Scott Proctor,11,-261,-46.52,51.0,1.8333333333333333,0
12349,Scott Reyes,1,-51,-100.0,51.0,1.0,0
12350,Scott Rodriguez IV,1,49,96.08,51.0,1.0,0
12351,Scott Rogers,1,-51,-100.0,51.0,1.0,0
12352,Scott Sanchez,1,-51,-100.0,51.0,1.0,0
12353,Scott Schmidt,1,-51,-100.0,51.0,1.0,0
12354,Scott Shelton,1,-51,-100.0,51.0,1.0,0
12355,Scott Smith,1,-51,-100.0,51.0,1.0,0
12356,Scott Stevens,1,-51,-100.0,51.0,1.0,0
12357,Scott Taylor,2,98,96.08,51.0,1.0,0
12358,Scott Thompson,2,-2,-1.96,51.0,1.0,0
12359,Scott Townsend,2,-102,-100.0,51.0,2.0,0
12360,Scott Tran,1,-51,-100.0,51.0,1.0,0
12361,Scott Turner,7,43,12.04,51.0,2.3333333333333335,0
12362,Scott Vance,6,-6,-1.96,51.0,1.2,0
12363,Scott Vaughn,24,276,22.55,51.0,1.0909090909090908,0
12364,Scott Washington,3,-53,-34.64,51.0,1.5,0
12365,Scott Welch,6,94,30.72,51.0,3.0,0
12366,Scott Wilcox,3,147,96.08,51.0,1.5,0
12367,Scott Williams,7,43,12.04,51.0,3.5,0
12368,Scott Williamson,1,49,96.08,51.0,1.0,0
12369,Scott Wolf,5,145,56.86,51.0,1.0,0
12370,Scott Young,1,-51,-100.0,51.0,1.0,0
12371,Sean Allen,27,-477,-34.64,51.0,1.35,0
12372,Sean Anderson,23,227,19.35,51.0,2.090909090909091,0
12373,Sean Becker,96,-496,-10.13,51.0,3.2,0
12374,Sean Benjamin,19,-269,-27.76,51.0,3.1666666666666665,0
12375,Sean Campbell,1,49,96.08,51.0,1.0,0
12376,Sean Case,29,-79,-5.34,51.0,3.2222222222222223,0
12377,Sean Castro,1,-51,-100.0,51.0,1.0,0
12378,Sean Crosby,192,108,1.1,51.0,3.3684210526315788,0
12379,Sean Davis,16,-416,-50.98,51.0,1.7777777777777777,0
12380,Sean Douglas,1,49,96.08,51.0,1.0,0
12381,Sean Fernandez,1,49,96.08,51.0,1.0,0
12382,Sean Figueroa,1,49,96.08,51.0,1.0,0
12383,Sean Foster II,6098,-7098,-2.28,51.0,15.595907928388748,1
12384,Sean Garcia,1,49,96.08,51.0,1.0,0
12385,Sean Gomez PhD,1,-51,-100.0,51.0,1.0,0
12386,Sean Gray,4,-104,-50.98,51.0,4.0,0
12387,Sean Guerrero,2,98,96.08,51.0,1.0,0
12388,Sean Harris,1,49,96.08,51.0,1.0,0
12389,Sean Herrera,1,-51,-100.0,51.0,1.0,0
12390,Sean Howard,1,-51,-100.0,51.0,1.0,0
12391,Sean Jackson,8,-208,-50.98,51.0,2.0,0
12392,Sean Jones,2,-102,-100.0,51.0,2.0,0
12393,Sean Li,26,-26,-1.96,51.0,1.368421052631579,0
12394,Sean Lopez DDS,8,192,47.06,51.0,2.6666666666666665,0
12395,Sean Lucas,3,47,30.72,51.0,1.0,0
12396,Sean Martinez,9,-59,-12.85,51.0,2.25,0
12397,Sean Mason,1,-51,-100.0,51.0,1.0,0
12398,Sean Mckenzie,31,-381,-24.1,51.0,3.1,0
12399,Sean Miller,4,-4,-1.96,51.0,1.0,0
12400,Sean Mitchell,1,-51,-100.0,51.0,1.0,0
12401,Sean Moore,1,-51,-100.0,51.0,1.0,0
12402,Sean Pearson,2,-2,-1.96,51.0,1.0,0
12403,Sean Riley,2,-102,-100.0,51.0,2.0,0
12404,Sean Snow,9,-159,-34.64,51.0,1.8,0
12405,Sean Taylor,1,-51,-100.0,51.0,1.0,0
12406,Sean Thompson,1,-51,-100.0,51.0,1.0,0
12407,Sean Trujillo,4,-4,-1.96,51.0,1.0,0
12408,Sean Williams,2,-102,-100.0,51.0,2.0,0
12409,Sean Yang DDS,20,-220,-21.57,51.0,1.3333333333333333,0
12410,Sean Yoder,22,-222,-19.79,51.0,5.5,0
12411,Selena Baker,4,-4,-1.96,51.0,4.0,0
12412,Selena Gregory,1,-51,-100.0,51.0,1.0,0
12413,Selena Keith,33,-283,-16.82,51.0,6.6,0
12414,Selena Torres,2,98,96.08,51.0,2.0,0
12415,Selena Vazquez,1,-51,-100.0,51.0,1.0,0
12416,Sergio Avery,27,-277,-20.12,51.0,6.75,0
12417,Sergio Cook,3,47,30.72,51.0,1.5,0
12418,Sergio Hines,13,237,35.75,51.0,1.1818181818181819,0
12419,Sergio West,48,-248,-10.13,51.0,1.7142857142857142,0
12420,Seth Bates,18,-118,-12.85,51.0,1.5,0
12421,Seth Brown,1,-51,-100.0,51.0,1.0,0
12422,Seth Davis,3,47,30.72,51.0,1.0,0
12423,Seth Hart,32,-132,-8.09,51.0,4.0,0
12424,Seth Johnson,1,49,96.08,51.0,1.0,0
12425,Seth Maxwell,1,-51,-100.0,51.0,1.0,0
12426,Seth Rivera,10,-10,-1.96,51.0,1.1111111111111112,0
12427,Seth Robinson,4,-104,-50.98,51.0,1.3333333333333333,0
12428,Seth Sullivan,3,47,30.72,51.0,3.0,0
12429,Seth Valdez,4,-4,-1.96,51.0,1.0,0
12430,Seth Williams,2,-102,-100.0,51.0,1.0,0
12431,Shane Baxter,1,49,96.08,51.0,1.0,0
12432,Shane Conner,1,-51,-100.0,51.0,1.0,0
12433,Shane Davis,2,98,96.08,51.0,1.0,0
12434,Shane Hernandez,5,-55,-21.57,51.0,1.25,0
12435,Shane Hicks,1,-51,-100.0,51.0,1.0,0
12436,Shane Holland,3,47,30.72,51.0,1.0,0
12437,Shane Hughes,16,84,10.29,51.0,2.0,0
12438,Shane Mcdonald,2,-102,-100.0,51.0,2.0,0
12439,Shane Miller,65,-415,-12.52,51.0,7.222222222222222,0
12440,Shane Morgan,4,-4,-1.96,51.0,1.0,0
12441,Shane Murray,3,-53,-34.64,51.0,1.5,0
12442,Shane Nelson,3,147,96.08,51.0,1.5,0
12443,Shane Perez,1,-51,-100.0,51.0,1.0,0
12444,Shane Potts MD,1,-51,-100.0,51.0,1.0,0
12445,Shane Scott,90,610,13.29,51.0,9.0,0
12446,Shane Thomas,1,-51,-100.0,51.0,1.0,0
12447,Shane Wheeler,4,-4,-1.96,51.0,1.3333333333333333,0
12448,Shannon Anderson,2,-2,-1.96,51.0,2.0,0
12449,Shannon Armstrong,1,-51,-100.0,51.0,1.0,0
12450,Shannon Ballard,1,-51,-100.0,51.0,1.0,0
12451,Shannon Bennett,1,49,96.08,51.0,1.0,0
12452,Shannon Benson,32,-432,-26.47,51.0,2.909090909090909,0
12453,Shannon Contreras,2,98,96.08,51.0,2.0,0
12454,Shannon Douglas DVM,1,49,96.08,51.0,1.0,0
12455,Shannon Duffy,3,-153,-100.0,51.0,1.0,0
12456,Shannon Estes,34,-134,-7.73,51.0,1.8888888888888888,0
12457,Shannon Ferguson DDS,6,194,63.4,51.0,6.0,0
12458,Shannon Giles,1,49,96.08,51.0,1.0,0
12459,Shannon Golden,1,-51,-100.0,51.0,1.0,0
12460,Shannon Griffith,2,-2,-1.96,51.0,2.0,0
12461,Shannon Harrington,13,-263,-39.67,51.0,1.1818181818181819,0
12462,Shannon Harris,22,-22,-1.96,51.0,1.2222222222222223,0
12463,Shannon Henderson,2,-2,-1.96,51.0,1.0,0
12464,Shannon Hernandez,170,-870,-10.03,51.0,7.7272727272727275,0
12465,Shannon Hickman,1,-51,-100.0,51.0,1.0,0
12466,Shannon Howard,2,98,96.08,51.0,1.0,0
12467,Shannon Huff,7,43,12.04,51.0,2.3333333333333335,0
12468,Shannon Hunter,2,-102,-100.0,51.0,2.0,0
12469,Shannon Kane,4,-104,-50.98,51.0,1.3333333333333333,0
12470,Shannon Kirk,48,552,22.55,51.0,3.6923076923076925,0
12471,Shannon Knight,5,-255,-100.0,51.0,2.5,0
12472,Shannon Lester,1,-51,-100.0,51.0,1.0,0
12473,Shannon Lowery,1,-51,-100.0,51.0,1.0,0
12474,Shannon Lyons,3,-53,-34.64,51.0,1.5,0
12475,Shannon Mason,86,-86,-1.96,51.0,2.263157894736842,0
12476,Shannon Mcneil,1,-51,-100.0,51.0,1.0,0
12477,Shannon Mendoza,7,-57,-15.97,51.0,3.5,0
12478,Shannon Mitchell,1,-51,-100.0,51.0,1.0,0
12479,Shannon Murphy,15,-265,-34.64,51.0,1.3636363636363635,0
12480,Shannon Owens,2,-2,-1.96,51.0,1.0,0
12481,Shannon Parks,3,47,30.72,51.0,1.5,0
12482,Shannon Patel,2,-102,-100.0,51.0,1.0,0
12483,Shannon Pittman,3,-153,-100.0,51.0,3.0,0
12484,Shannon Riley,1,-51,-100.0,51.0,1.0,0
12485,Shannon Rivera,47,-897,-37.42,51.0,1.5161290322580645,0
12486,Shannon Rodriguez,1,49,96.08,51.0,1.0,0
12487,Shannon Rubio,62,138,4.36,51.0,3.6470588235294117,0
12488,Shannon Sandoval,5,45,17.65,51.0,2.5,0
12489,Shannon Shields,6,94,30.72,51.0,3.0,0
12490,Shannon Sims,3,-53,-34.64,51.0,3.0,0
12491,Shannon Swanson,4,-4,-1.96,51.0,2.0,0
12492,Shannon Taylor,1,-51,-100.0,51.0,1.0,0
12493,Shannon Washington,1,-51,-100.0,51.0,1.0,0
12494,Shannon Williams,1,-51,-100.0,51.0,1.0,0
12495,Shannon Wolfe,19,31,3.2,51.0,2.111111111111111,0
12496,Shannon Yang,1,-51,-100.0,51.0,1.0,0
12497,Shari Atkins,6,-106,-34.64,51.0,1.0,0
12498,Shari Cook,1,-51,-100.0,51.0,1.0,0
12499,Shari Lane,1,49,96.08,51.0,1.0,0
12500,Shari Morton,1,49,96.08,51.0,1.0,0
12501,Sharon Barnes,1,49,96.08,51.0,1.0,0
12502,Sharon Black,7,43,12.04,51.0,2.3333333333333335,0
12503,Sharon Bowman,27,323,23.46,51.0,1.8,0
12504,Sharon Carter,1,-51,-100.0,51.0,1.0,0
12505,Sharon Collins,34,-334,-19.26,51.0,4.25,0
12506,Sharon Davenport,9,41,8.93,51.0,2.25,0
12507,Sharon Davis,16,-16,-1.96,51.0,3.2,0
12508,Sharon Gardner,1,-51,-100.0,51.0,1.0,0
12509,Sharon Garner,8,-8,-1.96,51.0,2.6666666666666665,0
12510,Sharon Gomez,19,31,3.2,51.0,2.111111111111111,0
12511,Sharon Gordon,1,-51,-100.0,51.0,1.0,0
12512,Sharon Harris,10,190,37.25,51.0,3.3333333333333335,0
12513,Sharon Howell,1,-51,-100.0,51.0,1.0,0
12514,Sharon Huffman,112,-1412,-24.72,51.0,1.1914893617021276,0
12515,Sharon Hunter,1,49,96.08,51.0,1.0,0
12516,Sharon Kane,11,-61,-10.87,51.0,2.2,0
12517,Sharon Lee,1,49,96.08,51.0,1.0,0
12518,Sharon May,1,49,96.08,51.0,1.0,0
12519,Sharon Morgan,3,147,96.08,51.0,1.5,0
12520,Sharon Nguyen,13,-163,-24.59,51.0,4.333333333333333,0
12521,Sharon Noble,12,-312,-50.98,51.0,1.3333333333333333,0
12522,Sharon Park,4,-104,-50.98,51.0,1.3333333333333333,0
12523,Sharon Parsons,3,47,30.72,51.0,1.5,0
12524,Sharon Powers,8,-108,-26.47,51.0,1.3333333333333333,0
12525,Sharon Reid,12,-112,-18.3,51.0,2.0,0
12526,Sharon Robertson,9,41,8.93,51.0,1.5,0
12527,Sharon Romero,9,-59,-12.85,51.0,2.25,0
12528,Sharon Sandoval,5,45,17.65,51.0,1.0,0
12529,Sharon Sheppard,2,-102,-100.0,51.0,2.0,0
12530,Sharon Smith,7,43,12.04,51.0,1.1666666666666667,0
12531,Sharon Terrell,7,143,40.06,51.0,1.1666666666666667,0
12532,Sharon Terry,2,-102,-100.0,51.0,1.0,0
12533,Sharon Thomas,3,47,30.72,51.0,1.0,0
12534,Sharon Walls,1,49,96.08,51.0,1.0,0
12535,Sharon Wang,1,49,96.08,51.0,1.0,0
12536,Sharon Welch,7,43,12.04,51.0,3.5,0
12537,Sharon Wells,1,-51,-100.0,51.0,1.0,0
12538,Sharon White,6,-206,-67.32,51.0,1.0,0
12539,Sharon Wilkerson,1,49,96.08,51.0,1.0,0
12540,Sharon Williams,7,-157,-43.98,51.0,1.4,0
12541,Shaun George,8,92,22.55,51.0,2.6666666666666665,0
12542,Shaun Gomez,1,-51,-100.0,51.0,1.0,0
12543,Shaun Hughes,1,49,96.08,51.0,1.0,0
12544,Shaun Perry,1,-51,-100.0,51.0,1.0,0
12545,Shaun Reynolds,1,49,96.08,51.0,1.0,0
12546,Shaun Russell,1,-51,-100.0,51.0,1.0,0
12547,Shaun Turner,1,-51,-100.0,51.0,1.0,0
12548,Shawn Austin,4,-4,-1.96,51.0,4.0,0
12549,Shawn Bailey,11,39,6.95,51.0,2.2,0
12550,Shawn Barber,4,96,47.06,51.0,4.0,0
12551,Shawn Berger,1,49,96.08,51.0,1.0,0
12552,Shawn Black,1,49,96.08,51.0,1.0,0
12553,Shawn Butler,6,-206,-67.32,51.0,2.0,0
12554,Shawn Davis,6,94,30.72,51.0,2.0,0
12555,Shawn Huffman,59,91,3.02,51.0,3.2777777777777777,0
12556,Shawn Jimenez,1,49,96.08,51.0,1.0,0
12557,Shawn Johnson,1,49,96.08,51.0,1.0,0
12558,Shawn Jones,1,-51,-100.0,51.0,1.0,0
12559,Shawn Lane,3,-53,-34.64,51.0,3.0,0
12560,Shawn Larsen,15,-265,-34.64,51.0,2.5,0
12561,Shawn Leach,14,-114,-15.97,51.0,3.5,0
12562,Shawn Lopez,1,-51,-100.0,51.0,1.0,0
12563,Shawn Meyers,7,-57,-15.97,51.0,1.75,0
12564,Shawn Moss,2,-102,-100.0,51.0,1.0,0
12565,Shawn Page,1,-51,-100.0,51.0,1.0,0
